NumeroCredito,NumeroCuota,CuotadelMes,AtrasoPago,CapitalPagado,InteresesPagados,IVA Pagado
300051,17,934.42,6,757.93,152.15,24.34
300051,18,935.65,1,764.02,147.95,23.67
300051,19,936.88,9,770.15,143.73,23.00
300051,20,938.13,1,776.34,139.47,22.32
300051,21,939.39,1,782.57,135.19,21.63
300051,22,940.65,10,788.85,130.86,20.94
300051,23,941.94,16,795.20,126.50,20.24
300051,24,943.22,0,801.57,122.10,19.54
300051,25,944.52,0,808.02,117.67,18.83
300051,26,945.82,10,814.50,113.21,18.11
300052,1,633.73,7,390.80,209.43,33.51
300052,2,634.37,19,393.94,207.27,33.16
300052,3,635.01,20,397.10,205.09,32.81
300052,4,635.66,2,400.30,202.90,32.46
300052,5,636.29,13,403.50,200.68,32.11
300052,6,636.94,-5,406.74,198.45,31.75
300052,7,637.61,17,410.01,196.20,31.39
300052,8,638.28,7,413.31,193.94,31.03
300052,9,638.95,-5,416.63,191.65,30.66
300052,10,639.62,10,419.97,189.35,30.30
300052,11,640.29,-5,423.34,187.03,29.92
300052,12,640.99,16,426.75,184.69,29.55
300052,13,641.68,12,430.16,182.34,29.17
300052,14,642.38,-4,433.63,179.96,28.79
300052,15,643.07,5,437.10,177.56,28.41
300052,16,643.78,14,440.62,175.14,28.02
300052,17,644.49,3,444.15,172.71,27.63
300052,18,645.22,10,447.72,170.25,27.24
300052,19,645.94,9,451.32,167.78,26.84
300052,20,646.67,-3,454.94,165.29,26.45
300052,21,647.41,11,458.59,162.77,26.04
300052,22,0.00,8,0.00,0.00,0.00
300052,23,0.00,-3,0.00,0.00,0.00
300052,24,0.00,2,0.00,0.00,0.00
300052,25,0.00,19,0.00,0.00,0.00
300052,26,0.00,16,0.00,0.00,0.00
300053,1,0.00,6,0.00,0.00,0.00
300053,2,0.00,12,0.00,0.00,0.00
300053,3,0.00,4,0.00,0.00,0.00
300053,4,0.00,7,0.00,0.00,0.00
300053,5,0.00,-3,0.00,0.00,0.00
300054,0,0.00,8,0.00,0.00,0.00
300055,1,487.46,16,300.60,161.09,25.77
300055,2,487.95,9,303.01,159.43,25.51
300055,3,488.44,12,305.45,157.75,25.24
300055,4,488.95,1,307.91,156.07,24.97
300055,5,489.44,10,310.38,154.37,24.70
300055,6,489.94,18,312.87,152.65,24.42
300055,7,490.45,-2,315.38,150.92,24.15
300055,8,490.96,-5,317.92,149.18,23.87
300055,9,491.47,13,320.46,147.42,23.59
300055,10,492.00,11,323.04,145.65,23.30
300055,11,492.51,20,325.63,143.86,23.02
300055,12,493.05,10,328.25,142.07,22.73
300055,13,493.57,16,330.88,140.25,22.44
300055,14,494.11,8,333.54,138.42,22.15
300055,15,494.65,12,336.22,136.58,21.85
300055,16,495.20,18,338.93,134.72,21.56
300055,17,495.75,16,341.64,132.85,21.26
300055,18,496.30,8,344.39,130.96,20.95
300055,19,496.87,8,347.16,129.06,20.65
300055,20,497.43,8,349.94,127.14,20.34
300055,21,498.00,10,352.76,125.21,20.03
300055,22,498.56,-3,355.58,123.26,19.72
300055,23,499.14,17,358.44,121.29,19.41
300055,24,499.72,5,361.32,119.31,19.09
300055,25,0.00,19,0.00,0.00,0.00
300056,1,552.47,15,340.69,182.57,29.21
300056,2,553.03,7,343.43,180.69,28.91
300056,3,553.58,-5,346.19,178.79,28.61
300056,4,554.15,1,348.97,176.88,28.30
300056,5,554.72,12,351.77,174.95,27.99
300056,6,555.28,0,354.59,173.01,27.68
300056,7,555.85,2,357.44,171.05,27.37
300056,8,556.43,16,360.31,169.07,27.05
300056,9,557.01,0,363.20,167.08,26.73
300056,10,557.60,5,366.11,165.07,26.41
300056,11,558.20,16,369.06,163.05,26.09
300056,12,558.79,11,372.02,161.01,25.76
300056,13,559.41,11,375.02,158.96,25.43
300056,14,560.00,8,378.02,156.88,25.10
300056,15,560.62,18,381.06,154.79,24.77
300056,16,561.24,8,384.12,152.69,24.43
300056,17,561.86,-2,387.20,150.57,24.09
300056,18,562.48,-2,390.31,148.43,23.75
300056,19,563.12,2,393.45,146.27,23.40
300056,20,563.76,14,396.61,144.09,23.05
300056,21,564.40,-4,399.79,141.90,22.70
300056,22,565.04,-4,403.00,139.69,22.35
300056,23,565.70,5,406.24,137.47,21.99
300056,24,566.36,3,409.50,135.22,21.64
300056,25,567.02,5,412.80,132.96,21.27
300057,1,457.96,3,333.40,107.38,17.18
300057,2,458.51,-5,336.08,105.55,16.89
300057,3,459.04,-1,338.77,103.68,16.59
300057,4,459.60,-4,341.50,101.81,16.29
300057,5,460.16,1,344.24,99.93,15.99
300057,6,460.71,9,347.00,98.02,15.68
300057,7,461.26,14,349.78,96.10,15.38
300057,8,461.83,7,352.60,94.17,15.07
300057,9,462.41,14,355.43,92.23,14.76
300057,10,462.99,18,358.28,90.26,14.44
300057,11,463.58,19,361.17,88.28,14.13
300057,12,464.15,16,364.06,86.29,13.81
300057,13,464.74,13,366.99,84.27,13.48
300057,14,465.34,6,369.94,82.25,13.16
300057,15,465.93,3,372.91,80.20,12.83
300057,16,466.54,-4,375.90,78.14,12.50
300057,17,467.14,5,378.92,76.06,12.17
300057,18,467.76,19,381.97,73.96,11.83
300057,19,468.38,1,385.03,71.86,11.50
300057,20,469.01,0,388.12,69.73,11.16
300057,21,469.63,12,391.24,67.58,10.81
300057,22,470.26,13,394.38,65.42,10.47
300057,23,470.91,-5,397.55,63.25,10.12
300057,24,471.55,4,400.74,61.04,9.77
300057,25,472.20,1,403.96,58.83,9.41
300058,1,1470.35,15,717.30,649.19,103.87
300058,2,1451.09,-3,742.25,611.07,97.77
300058,3,1456.30,8,768.09,593.29,94.93
300058,4,1461.69,-5,794.82,574.89,91.98
300058,5,1467.28,11,822.47,555.87,88.94
300059,1,457.96,20,333.40,107.38,17.18
300059,2,458.51,-5,336.08,105.55,16.89
300059,3,459.04,7,338.77,103.68,16.59
300059,4,459.60,14,341.50,101.81,16.29
300059,5,460.16,7,344.24,99.93,15.99
300059,6,460.71,17,347.00,98.02,15.68
300059,7,461.26,8,349.78,96.10,15.38
300059,8,461.83,15,352.60,94.17,15.07
300059,9,462.41,0,355.43,92.23,14.76
300059,10,462.99,20,358.28,90.26,14.44
300059,11,463.58,6,361.17,88.28,14.13
300059,12,464.15,15,364.06,86.29,13.81
300059,13,464.74,13,366.99,84.27,13.48
300059,14,465.34,5,369.94,82.25,13.16
300059,15,465.93,8,372.91,80.20,12.83
300059,16,466.54,13,375.90,78.14,12.50
300059,17,467.14,1,378.92,76.06,12.17
300059,18,467.76,-2,381.97,73.96,11.83
300059,19,468.38,17,385.03,71.86,11.50
300059,20,469.01,19,388.12,69.73,11.16
300059,21,469.63,9,391.24,67.58,10.81
300059,22,470.26,4,394.38,65.42,10.47
300059,23,470.91,2,397.55,63.25,10.12
300059,24,471.55,11,400.74,61.04,9.77
300059,25,472.20,-3,403.96,58.83,9.41
300060,1,2832.03,1,1381.58,1250.39,200.06
300060,2,0.00,7,0.00,0.00,0.00
300060,3,0.00,14,0.00,0.00,0.00
300060,4,0.00,9,0.00,0.00,0.00
300060,5,0.00,-2,0.00,0.00,0.00
300062,1,797.99,8,393.12,349.03,55.84
300062,2,799.80,3,400.40,344.32,55.09
300062,3,800.36,0,406.52,339.52,54.32
300062,4,802.64,3,414.46,334.64,53.54
300062,5,804.10,-5,421.66,329.68,52.75
300062,6,805.57,4,429.00,324.63,51.94
300062,7,807.08,6,436.46,319.49,51.12
300062,8,808.61,-4,444.06,314.27,50.28
300062,9,810.18,17,451.79,308.95,49.43
300062,10,811.76,-3,459.65,303.54,48.57
300062,11,813.38,11,467.65,298.04,47.69
300063,1,3024.34,9,2131.80,769.43,123.11
300063,2,3010.52,7,2205.99,693.56,110.97
300063,3,3026.00,13,2282.76,640.72,102.52
300063,4,3042.02,18,2362.20,586.06,93.77
300063,5,3058.61,17,2444.40,529.49,84.72
300064,1,617.49,11,380.78,204.06,32.65
300064,2,618.10,16,383.83,201.95,32.31
300064,3,618.72,16,386.91,199.83,31.97
300064,4,619.35,-2,390.03,197.69,31.63
300064,5,619.98,19,393.16,195.53,31.29
300064,6,620.62,14,396.32,193.37,30.94
300064,7,621.26,14,399.50,191.17,30.59
300064,8,621.90,14,402.71,188.96,30.23
300064,9,622.56,5,405.94,186.74,29.88
300064,10,623.21,19,409.20,184.49,29.52
300064,11,623.88,6,412.48,182.24,29.16
300064,12,624.55,6,415.80,179.96,28.79
300064,13,625.22,15,419.14,177.66,28.42
300064,14,625.89,-1,422.50,175.34,28.05
300064,15,626.59,5,425.90,173.01,27.68
300064,16,627.28,17,429.32,170.66,27.30
300064,17,627.98,12,432.77,168.28,26.93
300064,18,628.67,-5,436.24,165.89,26.54
300064,19,629.38,17,439.75,163.48,26.16
300064,20,630.09,20,443.28,161.04,25.77
300064,21,630.81,5,446.83,158.60,25.38
300064,22,631.54,-5,450.43,156.13,24.98
300064,23,632.26,-4,454.04,153.64,24.58
300064,24,633.00,-4,457.69,151.13,24.18
300065,1,664.11,0,483.47,155.72,24.92
300065,2,664.88,8,487.35,153.05,24.49
300065,3,665.68,-1,491.27,150.35,24.06
300065,4,666.47,-5,495.21,147.64,23.62
300065,5,667.28,6,499.19,144.90,23.18
300065,6,668.08,6,503.20,142.14,22.74
300065,7,668.91,17,507.24,139.37,22.30
300065,8,669.71,-3,511.31,136.56,21.85
300065,9,670.55,9,515.42,133.73,21.40
300065,10,671.38,9,519.55,130.89,20.94
300065,11,672.23,14,523.73,128.02,20.48
300065,12,673.06,-5,527.93,125.12,20.02
300065,13,673.93,6,532.17,122.20,19.55
300065,14,674.79,19,536.45,119.26,19.08
300065,15,675.66,3,540.75,116.30,18.61
300065,16,676.54,19,545.10,113.31,18.13
300065,17,677.42,-5,549.47,110.30,17.65
300065,18,678.31,6,553.89,107.26,17.16
300065,19,679.20,2,558.33,104.20,16.67
300065,20,680.12,0,562.82,101.12,16.18
300065,21,681.02,-5,567.34,98.00,15.68
300065,22,681.94,-2,571.89,94.86,15.18
300065,23,682.86,20,576.48,91.71,14.67
300065,24,683.81,20,581.12,88.52,14.16
300066,1,3316.31,0,1617.83,1464.21,234.27
300066,2,0.00,-2,0.00,0.00,0.00
300066,3,0.00,11,0.00,0.00,0.00
300066,4,0.00,19,0.00,0.00,0.00
300066,5,0.00,-5,0.00,0.00,0.00
300067,1,272.63,20,141.84,112.75,18.04
300067,2,272.87,3,142.98,111.98,17.92
300067,3,273.10,9,144.13,111.18,17.79
300067,4,273.34,20,145.29,110.39,17.66
300067,5,273.57,20,146.45,109.59,17.53
300067,6,273.80,11,147.63,108.77,17.40
300067,7,274.04,18,148.81,107.95,17.27
300067,8,274.28,18,150.00,107.13,17.14
300067,9,274.52,18,151.21,106.30,17.01
300067,10,274.77,6,152.43,105.47,16.87
300067,11,275.03,18,153.66,104.63,16.74
300067,12,275.27,0,154.89,103.78,16.60
300067,13,275.52,14,156.13,102.93,16.47
300067,14,275.78,0,157.39,102.06,16.33
300067,15,276.03,-2,158.65,101.19,16.19
300067,16,276.29,6,159.92,100.31,16.05
300067,17,276.55,-3,161.21,99.43,15.91
300067,18,276.81,8,162.50,98.54,15.77
300067,19,277.07,-5,163.81,97.64,15.62
300067,20,277.33,14,165.12,96.74,15.48
300067,21,277.60,20,166.45,95.82,15.33
300067,22,277.87,12,167.79,94.90,15.18
300067,23,278.14,9,169.13,93.97,15.04
300067,24,278.41,-2,170.49,93.04,14.89
300068,1,4201.70,1,2961.71,1068.96,171.03
300068,2,4182.50,6,3064.78,963.55,154.17
300068,3,4204.02,-3,3171.44,890.16,142.43
300068,4,0.00,7,0.00,0.00,0.00
300068,5,0.00,9,0.00,0.00,0.00
300069,1,2268.61,9,1599.11,577.16,92.35
300069,2,2258.24,5,1654.76,520.24,83.24
300069,3,2269.85,16,1712.34,480.62,76.90
300069,4,2281.88,3,1771.93,439.61,70.34
300069,5,2294.31,9,1833.59,397.18,63.55
300070,1,341.19,8,210.40,112.75,18.04
300070,2,341.55,12,212.10,111.59,17.85
300070,3,341.89,19,213.80,110.42,17.67
300070,4,0.00,-3,0.00,0.00,0.00
300070,5,0.00,17,0.00,0.00,0.00
300070,6,0.00,1,0.00,0.00,0.00
300070,7,0.00,18,0.00,0.00,0.00
300070,8,0.00,11,0.00,0.00,0.00
300070,9,0.00,20,0.00,0.00,0.00
300070,10,0.00,13,0.00,0.00,0.00
300070,11,0.00,9,0.00,0.00,0.00
300070,12,0.00,5,0.00,0.00,0.00
300070,13,0.00,-5,0.00,0.00,0.00
300070,14,0.00,16,0.00,0.00,0.00
300070,15,0.00,5,0.00,0.00,0.00
300070,16,0.00,6,0.00,0.00,0.00
300070,17,0.00,11,0.00,0.00,0.00
300070,18,0.00,-3,0.00,0.00,0.00
300070,19,0.00,17,0.00,0.00,0.00
300070,20,0.00,16,0.00,0.00,0.00
300070,21,0.00,15,0.00,0.00,0.00
300070,22,0.00,-5,0.00,0.00,0.00
300070,23,0.00,9,0.00,0.00,0.00
300070,24,0.00,-2,0.00,0.00,0.00
300071,1,893.97,4,634.29,223.86,35.82
300071,2,896.19,-2,645.33,216.26,34.60
300071,3,898.46,1,656.55,208.54,33.37
300071,4,900.77,12,667.98,200.68,32.11
300071,5,903.12,2,679.61,192.68,30.83
300071,6,905.49,3,691.43,184.54,29.53
300071,7,907.92,2,703.46,176.26,28.20
300071,8,910.39,7,715.70,167.84,26.85
300071,9,912.91,20,728.15,159.27,25.48
300071,10,915.46,0,740.82,150.55,24.09
300071,11,918.07,-2,753.71,141.69,22.67
300072,1,272.63,20,141.84,112.75,18.04
300072,2,272.87,16,142.98,111.98,17.92
300072,3,273.10,16,144.13,111.18,17.79
300072,4,273.34,-3,145.29,110.39,17.66
300072,5,273.57,5,146.45,109.59,17.53
300072,6,273.80,20,147.63,108.77,17.40
300072,7,0.00,15,0.00,0.00,0.00
300072,8,0.00,20,0.00,0.00,0.00
300072,9,0.00,3,0.00,0.00,0.00
300072,10,0.00,11,0.00,0.00,0.00
300072,11,0.00,12,0.00,0.00,0.00
300072,12,0.00,18,0.00,0.00,0.00
300072,13,0.00,-5,0.00,0.00,0.00
300072,14,0.00,-1,0.00,0.00,0.00
300072,15,0.00,11,0.00,0.00,0.00
300072,16,0.00,19,0.00,0.00,0.00
300072,17,0.00,18,0.00,0.00,0.00
300072,18,0.00,13,0.00,0.00,0.00
300072,19,0.00,-2,0.00,0.00,0.00
300072,20,0.00,-3,0.00,0.00,0.00
300072,21,0.00,16,0.00,0.00,0.00
300072,22,0.00,16,0.00,0.00,0.00
300072,23,0.00,2,0.00,0.00,0.00
300072,24,0.00,3,0.00,0.00,0.00
300073,1,2505.22,7,1222.14,1106.10,176.98
300073,2,2472.42,-2,1264.68,1041.15,166.58
300073,3,2481.29,17,1308.69,1010.86,161.74
300073,4,2490.48,5,1354.23,979.52,156.72
300073,5,2499.99,-3,1401.36,947.09,151.53
300074,0,0.00,-4,0.00,0.00,0.00
300075,1,4128.55,-1,3273.16,737.40,117.98
300075,2,4116.27,3,3349.10,661.36,105.82
300075,3,4131.94,12,3426.80,607.88,97.26
300075,4,4147.99,8,3506.30,553.18,88.51
300075,5,0.00,8,0.00,0.00,0.00
300076,1,916.04,17,666.88,214.79,34.37
300076,2,917.12,-2,672.23,211.11,33.78
300076,3,918.21,-1,677.63,207.39,33.18
300076,4,919.31,-5,683.08,203.65,32.58
300076,5,920.42,8,688.57,199.88,31.98
300076,6,921.53,19,694.09,196.07,31.37
300076,7,922.66,3,699.67,192.23,30.76
300076,8,923.79,13,705.29,188.36,30.14
300076,9,924.93,-5,710.95,184.47,29.51
300076,10,926.09,17,716.66,180.54,28.89
300076,11,927.24,13,722.41,176.58,28.25
300076,12,928.43,1,728.22,172.59,27.61
300076,13,929.59,-3,734.06,168.56,26.97
300076,14,930.78,4,739.96,164.50,26.32
300076,15,931.99,-4,745.90,160.42,25.67
300076,16,933.20,9,751.89,156.30,25.01
300076,17,934.42,17,757.93,152.15,24.34
300076,18,935.65,-2,764.02,147.95,23.67
300076,19,936.88,20,770.15,143.73,23.00
300076,20,938.13,9,776.34,139.47,22.32
300076,21,939.39,-3,782.57,135.19,21.63
300076,22,940.65,9,788.85,130.86,20.94
300076,23,941.94,18,795.20,126.50,20.24
300076,24,943.22,5,801.57,122.10,19.54
300077,1,778.61,10,566.83,182.57,29.21
300077,2,779.54,5,571.39,179.44,28.71
300077,3,780.47,0,575.98,176.28,28.21
300077,4,781.40,5,580.61,173.10,27.70
300077,5,782.33,10,585.26,169.89,27.18
300077,6,783.28,2,589.97,166.65,26.66
300077,7,784.24,9,594.70,163.40,26.14
300077,8,785.21,12,599.48,160.11,25.62
300077,9,786.18,16,604.30,156.80,25.09
300077,10,787.15,-2,609.15,153.46,24.55
300077,11,788.15,0,614.04,150.09,24.02
300077,12,789.14,5,618.98,146.70,23.47
300077,13,790.14,3,623.95,143.27,22.92
300077,14,791.15,20,628.95,139.83,22.37
300077,15,792.17,18,634.00,136.35,21.82
300077,16,793.20,5,639.09,132.85,21.26
300077,17,794.24,2,644.23,129.32,20.69
300077,18,795.29,4,649.40,125.76,20.12
300077,19,796.33,15,654.62,122.17,19.55
300077,20,797.38,-4,659.87,118.55,18.97
300077,21,798.46,18,665.18,114.90,18.38
300077,22,799.54,-1,670.51,111.23,17.80
300077,23,800.63,8,675.90,107.53,17.20
300078,1,906.75,-4,446.94,396.38,63.42
300078,2,908.32,20,454.73,391.03,62.57
300078,3,909.91,1,462.64,385.58,61.69
300078,4,911.54,0,470.69,380.05,60.81
300078,5,913.19,16,478.88,374.41,59.91
300078,6,914.88,19,487.21,368.68,58.99
300078,7,916.59,17,495.69,362.85,58.06
300078,8,918.33,-5,504.31,356.91,57.11
300078,9,920.09,8,513.08,350.87,56.14
300078,10,921.90,18,522.02,344.73,55.16
300078,11,923.73,19,531.10,338.48,54.16
300079,1,1491.21,16,883.87,523.57,83.77
300079,2,1494.32,15,899.25,512.99,82.08
300079,3,1497.47,-3,914.90,502.22,80.36
300079,4,1500.68,4,930.81,491.26,78.60
300079,5,1503.95,-3,947.01,480.12,76.82
300079,6,1507.28,11,963.49,468.78,75.01
300079,7,0.00,-2,0.00,0.00,0.00
300079,8,0.00,20,0.00,0.00,0.00
300079,9,0.00,2,0.00,0.00,0.00
300079,10,0.00,17,0.00,0.00,0.00
300079,11,0.00,9,0.00,0.00,0.00
300080,1,1427.42,0,696.35,630.23,100.84
300080,2,1408.72,4,720.58,593.23,94.92
300080,3,0.00,19,0.00,0.00,0.00
300080,4,0.00,4,0.00,0.00,0.00
300080,5,0.00,16,0.00,0.00,0.00
300081,1,1027.22,8,608.85,360.66,57.71
300081,2,1029.36,13,619.44,353.38,56.54
300081,3,1031.53,4,630.22,345.96,55.35
300081,4,1033.75,1,641.19,338.41,54.15
300081,5,0.00,-5,0.00,0.00,0.00
300081,6,0.00,8,0.00,0.00,0.00
300081,7,0.00,-3,0.00,0.00,0.00
300081,8,0.00,11,0.00,0.00,0.00
300081,9,0.00,5,0.00,0.00,0.00
300081,10,0.00,3,0.00,0.00,0.00
300081,11,0.00,20,0.00,0.00,0.00
300082,1,441.45,4,229.67,182.57,29.21
300082,2,441.82,7,231.51,181.30,29.01
300082,3,442.20,-4,233.37,180.03,28.80
300082,4,442.58,-2,235.24,178.73,28.60
300082,5,442.95,-4,237.13,177.43,28.39
300082,6,443.34,17,239.04,176.12,28.18
300082,7,443.73,5,240.96,174.80,27.97
300082,8,444.13,17,242.90,173.47,27.76
300082,9,444.52,2,244.85,172.13,27.54
300082,10,444.91,7,246.82,170.77,27.32
300082,11,445.31,8,248.79,169.41,27.11
300082,12,445.71,5,250.79,168.03,26.89
300082,13,446.12,-1,252.80,166.65,26.66
300082,14,446.53,-2,254.84,165.25,26.44
300082,15,446.94,18,256.88,163.84,26.22
300082,16,447.36,20,258.95,162.43,25.99
300082,17,447.77,13,261.03,160.99,25.76
300082,18,448.21,-2,263.13,159.55,25.53
300082,19,448.63,-5,265.24,158.10,25.30
300082,20,449.06,8,267.37,156.63,25.06
300082,21,449.50,10,269.51,155.16,24.83
300082,22,449.93,-3,271.68,153.66,24.59
300082,23,450.37,17,273.86,152.16,24.35
300083,1,687.00,-2,500.14,161.09,25.77
300083,2,687.81,4,504.16,158.32,25.33
300083,3,688.63,12,508.20,155.54,24.89
300083,4,689.46,14,512.29,152.73,24.44
300083,5,690.28,10,516.40,149.90,23.98
300083,6,691.11,7,520.54,147.04,23.53
300083,7,691.97,17,524.73,144.17,23.07
300083,8,692.81,13,528.94,141.27,22.60
300083,9,693.67,-2,533.19,138.35,22.14
300083,10,694.53,2,537.47,135.40,21.66
300083,11,695.41,18,541.79,132.43,21.19
300083,12,696.28,11,546.13,129.43,20.71
300083,13,697.17,8,550.52,126.42,20.23
300083,14,698.07,19,554.95,123.38,19.74
300083,15,698.97,6,559.40,120.31,19.25
300083,16,699.87,-4,563.89,117.22,18.75
300083,17,700.77,8,568.42,114.10,18.26
300083,18,701.70,9,572.99,110.96,17.75
300083,19,702.63,16,577.59,107.79,17.25
300083,20,703.56,11,582.23,104.60,16.74
300083,21,704.51,-2,586.91,101.38,16.22
300083,22,705.46,-4,591.62,98.14,15.70
300083,23,0.00,10,0.00,0.00,0.00
300084,1,0.00,15,0.00,0.00,0.00
300084,2,0.00,18,0.00,0.00,0.00
300084,3,0.00,11,0.00,0.00,0.00
300084,4,0.00,8,0.00,0.00,0.00
300084,5,0.00,4,0.00,0.00,0.00
300084,6,0.00,20,0.00,0.00,0.00
300084,7,0.00,9,0.00,0.00,0.00
300084,8,0.00,17,0.00,0.00,0.00
300084,9,0.00,2,0.00,0.00,0.00
300084,10,0.00,13,0.00,0.00,0.00
300084,11,0.00,14,0.00,0.00,0.00
300084,12,229.84,11,177.01,45.54,7.29
300084,13,314.89,14,178.44,117.63,18.82
300084,14,315.18,20,179.87,116.64,18.66
300084,15,315.47,3,181.31,115.65,18.50
300084,16,315.77,7,182.78,114.65,18.34
300084,17,316.06,-5,184.24,113.63,18.18
300084,18,316.36,5,185.73,112.62,18.02
300084,19,316.66,7,187.21,111.59,17.85
300084,20,316.97,9,188.72,110.56,17.69
300084,21,317.27,6,190.23,109.51,17.52
300084,22,317.58,4,191.76,108.46,17.35
300084,23,317.89,20,193.30,107.40,17.18
300085,1,597.29,-3,310.74,247.02,39.52
300085,2,597.79,18,313.24,245.31,39.25
300085,3,598.29,5,315.75,243.57,38.97
300085,4,598.81,19,318.28,241.83,38.69
300085,5,599.32,-2,320.84,240.06,38.41
300085,6,599.85,11,323.42,238.30,38.13
300085,7,600.36,0,326.01,236.51,37.84
300085,8,600.90,12,328.64,234.70,37.55
300085,9,601.42,-1,331.28,232.89,37.26
300085,10,601.96,-3,333.93,231.06,36.97
300085,11,602.50,4,336.61,229.21,36.67
300085,12,603.05,18,339.32,227.36,36.38
300085,13,603.59,20,342.04,225.48,36.08
300085,14,604.15,12,344.79,223.59,35.77
300085,15,604.72,0,347.56,221.69,35.47
300085,16,605.28,7,350.35,219.76,35.16
300085,17,605.85,4,353.17,217.83,34.85
300085,18,606.42,-1,356.01,215.87,34.54
300085,19,606.99,1,358.87,213.90,34.22
300085,20,607.58,20,361.75,211.92,33.91
300085,21,608.16,7,364.65,209.93,33.59
300085,22,608.75,19,367.58,207.91,33.27
300085,23,609.34,10,370.53,205.88,32.94
300086,1,597.29,18,310.74,247.02,39.52
300086,2,597.79,9,313.24,245.31,39.25
300086,3,598.29,2,315.75,243.57,38.97
300086,4,598.81,1,318.28,241.83,38.69
300086,5,599.32,11,320.84,240.06,38.41
300086,6,599.85,18,323.42,238.30,38.13
300086,7,600.36,0,326.01,236.51,37.84
300086,8,600.90,11,328.64,234.70,37.55
300086,9,601.42,-4,331.28,232.89,37.26
300086,10,601.96,18,333.93,231.06,36.97
300086,11,602.50,6,336.61,229.21,36.67
300086,12,603.05,7,339.32,227.36,36.38
300086,13,603.59,19,342.04,225.48,36.08
300086,14,604.15,-1,344.79,223.59,35.77
300086,15,604.72,-5,347.56,221.69,35.47
300086,16,605.28,8,350.35,219.76,35.16
300086,17,605.85,-1,353.17,217.83,34.85
300086,18,606.42,4,356.01,215.87,34.54
300086,19,606.99,13,358.87,213.90,34.22
300086,20,607.58,8,361.75,211.92,33.91
300086,21,608.16,-5,364.65,209.93,33.59
300086,22,608.75,16,367.58,207.91,33.27
300086,23,609.34,20,370.53,205.88,32.94
300087,1,3540.11,13,1727.00,1563.02,250.08
300087,2,3493.74,17,1787.10,1471.24,235.40
300087,3,3506.29,-1,1849.30,1428.44,228.55
300087,4,3519.26,18,1913.65,1384.15,221.46
300087,5,3532.71,7,1980.24,1338.33,214.13
300088,1,1789.48,7,1060.66,628.30,100.53
300088,2,1793.20,13,1079.11,615.60,98.50
300088,3,1796.99,-5,1097.89,602.68,96.43
300088,4,1800.85,-1,1116.99,589.53,94.33
300088,5,1804.77,4,1136.42,576.16,92.19
300088,6,1808.77,-1,1156.21,562.55,90.01
300088,7,1812.82,4,1176.32,548.70,87.79
300088,8,1816.95,18,1196.79,534.63,85.54
300088,9,1821.14,15,1217.61,520.29,83.25
300088,10,1825.42,-5,1238.80,505.71,80.91
300089,1,389.95,3,240.47,128.86,20.62
300089,2,390.35,16,242.40,127.54,20.41
300089,3,390.74,5,244.35,126.20,20.19
300089,4,391.14,18,246.31,124.85,19.98
300089,5,391.54,11,248.29,123.49,19.76
300089,6,391.93,10,250.28,122.11,19.54
300089,7,392.34,13,252.29,120.73,19.32
300089,8,392.76,16,254.32,119.34,19.09
300089,9,393.17,11,256.37,117.93,18.87
300089,10,393.58,4,258.42,116.51,18.64
300089,11,394.00,0,260.50,115.09,18.41
300089,12,394.42,7,262.59,113.64,18.18
300089,13,394.85,10,264.70,112.20,17.95
300089,14,395.28,20,266.82,110.74,17.72
300089,15,395.70,10,268.97,109.26,17.48
300089,16,396.14,8,271.12,107.78,17.24
300089,17,0.00,20,0.00,0.00,0.00
300089,18,0.00,18,0.00,0.00,0.00
300089,19,0.00,8,0.00,0.00,0.00
300089,20,0.00,-4,0.00,0.00,0.00
300089,21,0.00,12,0.00,0.00,0.00
