credito_id,precio,enganche_porcentaje,tasa_interes_anual,plazo_meses,fecha_inicio,max_atraso_dias,supera_90_dias,credito_vigente,edad,estado_civil,estado_civil_binario,vivienda_no_propia,tipo_vivienda_binario,ingresos_mensuales,gastos_mensuales,dependientes_economicos,escolaridad_licenciatura,credito_max_otorgado,creditos_activos,atraso_max_otras_instituciones,score_crediticio
204,15000,0.4,60,18,02/08/2022,173,0,0,46,soltero,0,0,1,47594.831658422074,24579.43547005507,0,0,45336.25033687999,4,15,532
205,50000,0.2,80,24,11/11/2022,23,0,1,40,divorciado,1,0,0,44057.58409331297,18425.682311672612,1,0,,,,
206,60000,0.1,120,24,16/04/2023,8,1,1,68,soltero,1,0,1,20674.32564728229,16155.561913962698,3,1,54890.31005824615,0,88,573
207,22000,0.3,80,18,21/08/2022,23,1,0,62,casado,1,0,1,28871.79717584433,18788.821910501676,0,0,25541.58639304422,0,189,603
208,60000,0.1,120,24,07/02/2023,29,0,1,23,soltero,0,1,1,26379.069347000237,16742.81375,2,0,90389.54511772668,3,114,395
209,45000,0.2,120,24,05/12/2022,30,1,1,58,soltero,1,1,1,42917.271303396104,30210.217441670222,0,0,25764.177962552254,1,21,462
210,50000,0.2,120,18,04/03/2023,45,1,0,42,divorciado,1,0,1,5000,4077.851140988437,0,1,13014.369722173544,2,120,626
211,15000,0.1,80,24,01/07/2022,146,0,0,40,casado,0,0,0,31019.16142938787,23389.473839124763,4,1,63342.663482869444,0,15,565
212,50000,0.2,60,12,08/07/2022,33,0,0,31,soltero,1,0,1,22932.62474646263,7061.988455219057,0,1,,,,
213,45000,0.3,80,18,01/11/2022,16,0,0,60,union libre,0,0,0,40236.15815342537,13439.627445742892,0,1,33127.24768292186,4,53,580
214,15000,0.1,80,24,11/02/2023,22,1,1,62,soltero,1,0,1,13061.613201723958,10121.644886573647,0,1,69951.48246288582,1,82,439
215,34000,0.2,120,24,23/08/2022,36,0,1,31,divorciado,1,0,0,66271.90982884739,31595.991861027327,0,1,80251.12591121752,1,19,588
216,34000,0.3,120,24,10/08/2022,36,1,0,31,divorciado,1,0,1,35677.829162489616,30085.83749139074,1,1,,,,
217,15000,0.2,80,6,20/06/2023,11,0,0,35,divorciado,1,0,0,15021.07831574092,6131.699721564439,0,1,,,,
218,45000,0.4,60,18,10/01/2023,35,0,0,45,union libre,1,0,1,5000,1958.5475952293843,1,0,48053.69092075493,1,15,576
219,15000,0.1,80,12,21/05/2023,36,0,0,42,divorciado,1,0,0,12930.765232012294,7682.308728689915,1,0,,,,
220,22000,0.1,120,18,27/11/2022,130,0,0,55,casado,0,0,1,38422.083531669516,16894.67576266114,2,0,47971.36643285133,1,41,426
221,15000,0.3,60,12,28/03/2023,39,0,0,49,soltero,1,0,0,26050.905820867774,12250.347089609937,3,0,54034.17834618525,1,3,553
222,50000,0.2,60,6,15/01/2023,0,0,0,51,casado,0,0,0,21394.222354321464,16270.56629681022,0,0,,,,
223,60000,0.2,80,12,07/03/2023,177,1,0,57,divorciado,0,1,1,9524.161965133062,5543.218302839052,1,1,75855.63110401214,1,30,494
224,60000,0.3,60,18,21/08/2022,98,0,0,23,union libre,0,0,0,42447.39548743643,24009.507998056986,1,0,,,,
225,60000,0.2,60,18,26/10/2022,137,1,0,51,divorciado,1,1,1,19875.245619429807,11431.677880676347,0,1,70438.58942,3,72,654
226,22000,0.1,120,18,26/12/2022,28,1,0,66,casado,1,0,1,8602.039649523253,7956.730243,3,0,,,,
227,50000,0.4,60,12,04/09/2022,35,0,0,39,casado,1,0,1,44917.47602,19040.715944352007,2,0,34418.407254508405,1,4,609
228,22000,0.3,60,12,20/07/2022,25,0,0,46,casado,1,0,1,53430.18565438883,19631.588282350564,0,0,84624.26135907091,1,8,597
229,45000,0.3,60,6,12/07/2022,12,0,0,36,divorciado,1,0,0,13291.94818,4216.748683807205,0,0,69803.77819971966,0,24,750
230,22000,0.1,60,6,17/03/2023,7,0,0,27,viudo,0,1,1,47672.116139387115,37844.40228372705,1,0,32253.482856802297,3,7,428
231,45000,0.3,120,12,11/03/2023,172,0,0,38,soltero,0,0,1,28342.897437553584,17861.212491783386,3,0,5445.421387371765,2,15,609
232,45000,0.2,60,12,26/10/2022,35,0,0,43,union libre,0,0,0,43772.851680303094,30142.101810885193,2,0,55462.22635767388,1,13,643
233,45000,0.4,80,18,22/12/2022,50,0,0,32,divorciado,1,0,1,39833.69149276386,13244.748216146205,1,0,,,,
234,50000,0.4,60,6,16/03/2023,26,0,0,37,union libre,0,1,1,30300.461962822483,9314.928830610828,0,0,7689.659630726592,0,79,364
235,60000,0.2,120,24,15/09/2022,48,1,1,34,soltero,1,0,1,12696.387892226212,9339.665378429345,1,0,,,,
236,15000,0.3,60,18,25/06/2023,11,0,1,53,union libre,1,0,0,40024.06827607152,26492.55895434448,3,1,68958.76545932748,0,2,610
237,45000,0.3,80,18,25/11/2022,134,1,0,50,casado,1,1,1,5000,4867.165665563412,1,0,60984.020824251595,1,28,617
238,45000,0.2,60,18,19/09/2022,144,1,0,68,divorciado,1,0,1,5000,3716.387771709819,0,1,,,,
239,45000,0.2,120,12,21/01/2023,55,0,0,58,casado,1,1,1,61213.70796661995,30131.820958831453,0,1,,,,
240,60000,0.3,80,18,05/09/2022,122,1,0,52,union libre,1,0,1,34094.444672668375,15815.396305167296,1,1,99045.18147,3,88,621
241,22000,0.2,80,18,02/08/2022,39,0,0,27,casado,1,1,1,44886.69975043436,30386.354632661878,0,0,49287.98833875212,0,48,694
242,15000,0.2,60,12,23/10/2022,0,0,0,18,casado,1,0,0,27657.714059600192,11273.18374726733,2,1,31180.807524843523,0,13,674
243,22000,0.3,120,12,15/11/2022,34,0,0,22,soltero,0,0,0,5417.029172372451,2503.779311975428,0,0,53181.717103213894,0,41,626
244,34000,0.2,60,12,03/12/2022,37,0,0,23,divorciado,1,0,0,22046.711179969814,14013.54813441632,3,1,76528.07333626224,4,115,678
245,50000,0.4,80,6,30/05/2023,26,1,0,65,divorciado,0,1,1,25525.917660780367,11825.111717839914,2,0,,,,
246,50000,0.3,80,12,20/12/2022,37,0,0,41,casado,1,0,0,47262.300711287135,32286.22898589875,1,0,,,,
247,34000,0.1,60,24,06/05/2023,99,0,1,44,union libre,0,0,1,36424.94109308577,27302.21894928545,2,0,,,,
248,50000,0.4,60,12,28/02/2023,0,0,0,18,casado,1,0,0,36844.306224834174,12004.195057811265,0,1,82595.57601661977,3,3,610
249,60000,0.1,60,6,16/09/2022,15,0,0,25,divorciado,0,0,0,27428.775273019884,16342.390798689845,0,0,,,,
250,22000,0.4,80,18,29/01/2023,36,0,0,50,casado,1,1,1,39746.009185387804,20041.10973866375,4,0,,,,
251,60000,0.2,120,24,25/10/2022,26,1,1,55,casado,1,1,1,5000,5000,1,0,,,,
252,50000,0.1,80,24,18/02/2023,37,0,1,38,union libre,0,0,1,31863.55773368369,20428.220546199216,0,0,93486.03065023347,1,43,750
253,60000,0.4,80,6,27/02/2023,9,0,0,46,divorciado,0,0,0,26559.11816751269,16099.056778049007,1,0,18392.775097259375,1,67,750
254,50000,0.1,60,18,02/04/2023,36,0,1,59,casado,1,0,0,51681.038632122945,32110.98818873912,0,0,77641.26838450399,1,15,622
255,15000,0.2,120,18,22/06/2023,26,1,1,46,soltero,1,1,1,5000,5000,0,1,,,,
256,22000,0.1,60,24,01/12/2022,42,0,1,40,casado,0,1,1,27724.637182084967,12294.753404344478,0,0,94897.15046166655,0,27,406
257,22000,0.4,120,6,01/11/2022,165,0,0,42,soltero,1,1,1,33738.40077590963,21543.11720608558,0,0,,,,
258,45000,0.4,60,24,08/03/2023,56,0,1,68,soltero,1,0,0,5000,3358.294236458193,2,0,,,,
259,15000,0.2,120,6,21/12/2022,145,0,0,18,soltero,1,0,0,41107.660519004814,15802.092283352496,3,0,68663.38659733455,0,11,587
260,34000,0.1,60,18,02/06/2023,152,1,1,59,casado,1,0,1,18238.991393403427,17705.664666608718,1,0,,,,
261,50000,0.4,60,6,20/08/2022,30,0,0,38,union libre,1,0,0,15690.70650122522,7374.483344,1,0,20310.56823585475,2,9,615
262,15000,0.1,120,24,25/08/2022,45,0,0,46,casado,0,0,0,45277.59076757318,29740.77173331588,0,0,,,,
263,22000,0.1,60,24,23/04/2023,42,1,1,43,casado,1,1,1,5000,5000,0,1,66601.92364059121,2,90,355
264,45000,0.1,60,24,19/03/2023,27,0,1,39,union libre,1,1,1,42128.29618179566,23255.470781199572,1,0,,,,
265,50000,0.3,80,18,19/01/2023,36,0,0,48,casado,0,1,1,32799.57154714165,11950.807710039568,3,0,,,,
266,34000,0.2,80,24,22/08/2022,15,0,0,72,soltero,1,1,1,23850.346430540958,10442.432147271289,0,0,30940.73711933744,0,29,625
267,22000,0.4,80,18,03/05/2023,25,0,1,49,casado,1,0,0,14859.753480755504,6198.352027,1,1,12086.198499675991,2,10,600
268,15000,0.1,60,24,30/05/2023,29,0,1,29,casado,1,1,1,19297.778372137363,10793.655880220493,4,0,52701.489231886335,3,13,478
269,45000,0.3,80,12,25/01/2023,20,0,0,34,casado,1,0,0,43196.836746848756,18602.045407800226,2,1,33702.704213234676,1,14,606
270,34000,0.4,80,12,01/09/2022,168,1,0,47,casado,1,1,1,29059.592086145007,18387.341138413776,0,0,,,,
271,22000,0.4,80,18,06/07/2022,32,0,0,18,casado,0,0,0,40423.505350959145,17952.21524436114,0,1,99859.62452687611,3,17,749
272,45000,0.1,120,12,21/10/2022,33,0,0,36,union libre,1,0,0,29562.312239023642,8883.166399447224,4,0,23796.776910758326,0,50,684
273,34000,0.1,120,6,05/04/2023,105,0,0,48,divorciado,0,1,1,40393.257030762616,19454.538417146952,0,0,27379.78688368877,0,106,638
274,60000,0.1,80,24,05/07/2022,37,0,0,24,divorciado,1,0,1,34745.64027289304,20966.402803972174,1,0,36718.851286555895,2,7,476
275,50000,0.4,120,24,09/04/2023,56,0,1,52,union libre,0,0,0,20970.915932293712,14403.839808613426,1,0,52215.191974038215,2,83,470
276,50000,0.4,60,24,15/01/2023,153,0,1,45,divorciado,0,1,1,16260.303399158944,5108.698390391682,1,0,87565.54574945637,4,9,489
277,50000,0.2,120,12,01/12/2022,22,0,0,31,soltero,0,0,0,25296.102931037658,10855.987006081441,0,0,21757.42604275753,1,19,579
278,15000,0.3,80,18,23/01/2023,27,0,0,38,casado,1,0,0,20480.52111506204,16235.545213383642,2,1,63516.671128120965,0,3,740
279,15000,0.1,80,12,11/12/2022,23,0,0,59,divorciado,1,0,0,31947.552974659593,13766.446389728291,0,0,40009.75880668593,1,28,672
280,15000,0.4,60,6,04/08/2022,11,0,0,48,casado,0,0,0,54093.02015067775,37248.39029329986,2,1,80706.89901877762,1,21,657
281,50000,0.2,80,6,17/12/2022,0,0,0,40,union libre,1,0,0,34198.09547215292,18969.232458294475,1,0,,,,
282,60000,0.3,80,12,27/11/2022,134,0,0,37,soltero,1,0,1,52037.90597956856,18790.210941581467,0,1,80533.85942918046,4,27,586
283,50000,0.1,80,24,15/02/2023,29,0,1,40,casado,1,0,0,30007.841673804527,18655.877104035844,2,0,86233.63825779047,1,119,654
284,22000,0.3,80,24,17/08/2022,46,1,1,40,soltero,1,1,1,8452.427104984494,8452.427104984494,4,0,104411.36556240842,1,62,558
285,60000,0.4,80,24,02/09/2022,54,0,0,18,union libre,0,0,1,7274.557024430076,5408.011292155401,3,1,99589.28604,1,100,620
286,50000,0.1,120,18,09/08/2022,50,1,0,69,divorciado,1,0,1,32916.85536,25438.190535729103,0,1,74557.10282049894,2,47,362
287,15000,0.1,60,24,02/10/2022,59,0,1,41,divorciado,1,1,1,20158.620286114285,11209.68730758912,1,0,65565.92142247906,0,9,750
288,15000,0.3,60,24,26/11/2022,42,0,1,44,casado,1,0,1,17090.547715247387,7855.952298773172,2,0,,,,
289,60000,0.3,80,12,30/10/2022,57,1,0,45,divorciado,1,1,1,5000,5000,1,1,30764.026225228277,2,35,545
290,45000,0.4,60,6,03/10/2022,0,0,0,31,union libre,0,0,1,35308.36410321289,16704.506062077853,2,0,,,,
291,45000,0.3,80,12,17/09/2022,141,1,0,47,soltero,1,0,1,15036.193558620402,13336.159637463446,4,1,89100.38274944894,2,51,610
292,50000,0.2,60,24,03/06/2023,11,1,1,34,divorciado,1,0,1,38928.665702113896,19719.655748739002,1,0,33873.74254850445,0,73,611
293,60000,0.4,80,24,03/01/2023,27,0,1,67,casado,0,0,0,46785.20983546057,22878.665684263284,2,0,36080.42359,2,40,729
294,34000,0.2,60,24,27/03/2023,37,0,1,25,casado,1,0,1,21987.837753781983,11345.32009638172,0,0,,,,
295,15000,0.2,120,24,02/03/2023,120,1,1,41,divorciado,1,0,1,5000,5000,3,0,43745.815819898155,2,42,660
296,50000,0.4,80,24,31/10/2022,38,0,1,34,casado,1,0,0,31775.70474104135,9599.412564217437,2,0,,,,
297,15000,0.2,80,18,17/04/2023,42,0,1,55,soltero,0,0,1,25349.27763647309,11039.27550763268,1,0,,,,
298,22000,0.2,120,18,01/11/2022,43,1,0,53,divorciado,1,0,1,23718.875753767497,16555.40550253146,3,0,,,,
299,45000,0.4,60,24,16/09/2022,28,0,0,25,casado,1,0,0,30201.91447464714,20544.75137364935,2,0,43215.99990531345,1,25,643
300,15000,0.1,120,24,22/08/2022,68,1,0,62,divorciado,1,0,1,38388.243711495015,26138.026182521673,1,1,38301.967630145264,4,37,387
301,50000,0.4,60,18,23/09/2022,39,1,0,62,casado,1,1,1,29415.12927256863,18467.921590248807,4,0,,,,
302,22000,0.2,60,24,12/04/2023,35,0,1,46,divorciado,1,0,1,10849.779022548602,6863.249473,0,1,,,,
303,45000,0.1,120,18,28/11/2022,27,0,0,48,casado,1,0,0,18795.868652995545,11896.781231967996,4,0,,,,
304,34000,0.4,120,24,03/12/2022,50,0,1,68,divorciado,0,0,0,23183.22688489779,9828.815150735272,0,0,,,,
305,15000,0.3,80,18,02/08/2022,107,0,0,66,casado,1,1,1,27473.195865933303,9667.462495,1,0,,,,
306,22000,0.2,120,6,26/04/2023,26,0,0,31,casado,1,0,0,25955.290291361613,18210.01764559155,0,0,69830.59509822918,2,28,714
307,34000,0.1,60,6,03/10/2022,132,0,0,59,union libre,1,0,1,40776.44745,23034.255908623258,0,1,,,,
308,15000,0.4,80,18,09/01/2023,44,0,0,44,union libre,0,1,1,37542.08442,14576.179082226767,2,0,50718.29362225607,0,41,717
309,22000,0.1,80,24,22/04/2023,52,0,1,45,divorciado,1,0,0,23682.91179257148,10208.176504883766,0,0,,,,
310,22000,0.1,120,24,21/11/2022,32,1,1,25,divorciado,1,0,1,30025.289227690766,23662.64529881815,4,0,102601.8383398863,2,21,569
311,50000,0.2,80,24,12/10/2022,25,0,1,37,soltero,1,0,0,12433.01733820447,7790.978643656191,0,1,,,,
312,15000,0.2,60,6,10/06/2023,50,1,0,35,soltero,1,0,1,21846.117741053517,19871.945343735966,0,1,59232.99219183375,1,25,547
313,34000,0.4,60,6,26/10/2022,56,1,0,55,divorciado,1,0,1,36211.446468740745,20337.643152397737,3,0,43519.54272939252,1,37,589
314,60000,0.1,120,18,06/01/2023,40,0,0,52,union libre,1,1,1,34132.46584333459,11130.368933799298,2,0,,,,
315,22000,0.4,120,18,20/09/2022,53,0,0,18,casado,1,0,0,37885.34675870167,24633.485632625776,2,0,,,,
316,45000,0.3,80,6,21/07/2022,36,0,0,39,casado,0,0,1,39856.99179866212,17037.085474688913,0,0,65820.39827994435,0,59,619
317,15000,0.4,80,12,22/06/2023,37,0,0,53,divorciado,1,0,0,45715.78341054942,21117.36733435828,2,1,32760.28612522823,1,7,668
318,15000,0.4,120,18,08/06/2023,151,1,1,44,soltero,1,0,1,33799.296841274954,17727.075403573166,1,1,36940.472929643714,0,60,516
319,45000,0.4,60,24,05/09/2022,134,1,0,59,casado,1,1,1,29364.511310578993,14775.221910343467,4,0,16237.964341286552,1,95,528
320,34000,0.4,60,18,08/05/2023,59,1,1,50,union libre,1,1,1,5000,5000,2,1,118081.15935128032,2,21,349
321,60000,0.1,80,6,21/02/2023,159,0,0,44,casado,1,1,1,31986.589565386563,18819.522761756096,3,0,25853.559019278127,1,61,668
322,45000,0.3,80,18,17/10/2022,31,0,0,36,casado,1,0,0,29310.80440160183,10392.933329860134,2,1,84063.25034972305,2,12,718
323,22000,0.4,80,24,02/06/2023,133,0,1,25,divorciado,1,0,1,32283.75192893836,19154.009314870138,1,0,83097.95186693115,3,58,607
324,50000,0.1,120,24,10/03/2023,43,1,1,35,soltero,1,1,1,29964.00196,21992.2474,2,1,37379.433268888715,1,52,381
325,45000,0.1,80,24,21/01/2023,56,0,1,48,casado,1,1,1,31934.912418562093,23708.857269221928,1,0,44485.34262127052,0,33,711
326,15000,0.2,120,6,09/05/2023,26,0,0,40,soltero,1,0,0,31328.429157730003,22864.19943757576,0,0,84430.56921686708,2,1,719
327,15000,0.4,120,24,27/04/2023,160,0,1,38,casado,1,1,1,37005.52188476388,12265.019810438433,1,0,70531.75342,0,85,631
328,50000,0.4,80,24,28/12/2022,137,0,1,34,union libre,0,0,0,7400.956223,5427.4841967278735,1,1,40138.41887150628,1,16,662
329,60000,0.4,80,12,05/07/2022,18,0,0,36,casado,0,0,0,53340.41155491235,17359.229793434755,2,0,95168.24856,2,3,744
330,60000,0.4,60,12,12/06/2023,33,1,0,58,union libre,1,1,1,14224.710539660093,6524.583469,1,1,52931.459655352206,1,86,631
331,34000,0.2,60,6,14/11/2022,25,0,0,35,casado,1,0,0,52155.22997108689,18555.526997098616,2,0,25146.385456066004,1,60,681
332,50000,0.2,60,6,13/08/2022,7,0,0,23,union libre,1,0,0,17180.786840700024,6715.086832547283,3,0,,,,
333,22000,0.2,80,18,28/11/2022,29,1,0,59,union libre,1,1,1,5000,5000,1,1,,,,
334,45000,0.4,60,18,30/03/2023,60,1,1,51,soltero,1,1,1,13805.560432754937,11956.799168174119,0,0,14292.465894001005,4,53,444
335,50000,0.1,80,24,28/08/2022,58,1,0,52,union libre,1,0,1,17564.18994828775,13497.226352773017,0,1,105306.8737846578,4,49,671
336,34000,0.3,80,6,09/05/2023,35,1,0,71,casado,1,0,0,12172.940897631546,11269.384770415872,0,1,51792.004674331285,4,50,672
337,60000,0.1,60,6,16/11/2022,37,0,0,39,union libre,0,0,0,17932.260966922622,8893.065777012578,0,0,,,,
338,34000,0.3,80,6,11/02/2023,30,0,0,43,union libre,1,1,1,35557.55304023175,10725.712628484163,0,0,,,,
339,34000,0.2,60,18,18/10/2022,33,0,0,25,union libre,1,0,0,51746.98717413006,32077.14109405217,2,0,82346.83705142236,1,52,621
340,60000,0.4,80,18,17/07/2022,129,1,0,49,casado,1,1,1,46994.198776803394,37639.48976741031,0,1,49280.85763414833,1,104,362
341,34000,0.4,80,18,02/07/2022,26,0,0,47,casado,0,0,0,25599.550936787848,20175.776390951436,0,0,57613.344983226685,0,4,564
342,45000,0.1,120,6,28/03/2023,53,0,0,21,divorciado,1,0,0,13809.562703894102,6655.46855,4,0,,,,
343,34000,0.3,60,24,23/02/2023,53,1,1,56,soltero,0,0,1,18362.026536746824,14194.798111742337,4,0,,,,
344,15000,0.3,60,24,20/11/2022,57,0,1,41,casado,1,1,1,55672.38639982041,40340.98264699523,2,0,55735.23938415275,0,27,453
345,60000,0.4,80,18,17/02/2023,31,0,0,40,soltero,1,0,1,45431.30520487689,16910.39138224708,0,0,,,,
346,15000,0.2,80,18,13/05/2023,25,0,1,52,soltero,0,0,1,35785.33761992374,22034.795789136144,3,1,84936.84902,1,28,667
347,15000,0.4,120,18,09/02/2023,57,0,0,44,union libre,1,0,0,22994.48007653576,8888.977303,1,0,85636.17866568497,0,38,636
348,50000,0.3,120,6,17/04/2023,158,1,0,70,casado,1,1,1,34583.641931457445,21437.152724727846,0,1,,,,
349,22000,0.1,80,6,13/05/2023,41,0,0,28,casado,0,0,1,63939.49212707306,47291.787767195645,1,0,29406.024808896964,1,60,513
350,15000,0.3,120,6,14/09/2022,12,0,0,41,viudo,0,0,1,27859.081602487036,19354.638830783584,0,1,,,,
351,15000,0.4,80,24,14/05/2023,43,0,1,41,soltero,1,0,0,5000,2925.8486425793667,4,0,83507.93597744919,0,11,593
352,60000,0.4,120,18,14/12/2022,25,0,0,27,casado,0,0,1,14607.62796205415,10288.949689730338,3,0,10762.728871482326,1,6,603
353,34000,0.4,60,6,05/03/2023,36,0,0,51,casado,1,1,1,30937.68205532064,11645.36905555763,0,1,,,,
354,60000,0.1,120,6,27/06/2023,13,1,0,72,casado,1,1,1,18623.750004601912,8542.189787874815,1,1,98280.95753753633,1,61,396
355,50000,0.2,80,24,18/12/2022,51,1,1,44,divorciado,1,1,1,34854.43498264976,16432.262643537917,1,1,36477.77035496131,1,20,561
356,22000,0.2,80,6,20/10/2022,38,0,0,46,soltero,0,0,0,21126.18481438394,14534.958339201197,3,0,,,,
357,34000,0.3,80,24,16/12/2022,41,1,1,55,casado,1,0,1,16973.431245668377,16680.40024048445,1,1,,,,
358,45000,0.2,80,12,26/10/2022,74,0,0,31,casado,0,0,0,20288.154277155336,11795.90133408692,0,1,,,,
359,22000,0.1,60,24,14/07/2022,29,0,0,18,soltero,0,1,1,41684.784899746024,32471.85602850723,0,1,,,,
360,60000,0.1,60,24,28/02/2023,21,0,1,31,divorciado,1,0,1,17092.722691679064,11349.82640500791,0,0,40877.373068948094,0,1,434
361,34000,0.1,80,12,23/04/2023,105,0,0,23,union libre,0,0,0,26477.553098641296,15405.750250267567,4,0,40495.76356655697,1,52,583
362,45000,0.3,60,12,10/04/2023,115,0,0,60,divorciado,1,0,0,7148.1048780979945,4330.288077626657,4,0,17842.34134679695,1,18,446
363,45000,0.3,120,6,16/02/2023,38,0,0,38,casado,1,0,0,22070.51006556739,15995.979059804378,1,1,92269.15721512718,1,27,691
364,60000,0.3,60,24,31/01/2023,166,0,1,35,union libre,0,0,0,54941.51167796779,18959.785698336564,0,0,77360.26506665465,1,26,750
365,34000,0.2,120,18,25/07/2022,47,0,0,50,casado,1,0,0,56637.63411531473,21749.346711389004,1,0,,,,
366,45000,0.1,120,24,14/08/2022,37,0,0,26,casado,1,0,0,40108.77709468849,17373.016201240767,2,0,74140.78226132176,1,25,705
367,22000,0.2,60,12,18/03/2023,50,0,0,30,divorciado,0,0,0,36617.77017711878,27367.67938047944,0,0,,,,
368,60000,0.3,60,24,06/11/2022,10,0,1,40,union libre,0,1,1,20561.240145868076,15882.992281681505,1,0,54762.032196733075,2,14,385
369,60000,0.4,120,18,02/07/2022,30,1,0,58,divorciado,1,1,1,26716.47855,15460.754973876275,0,0,,,,
370,15000,0.3,80,6,11/09/2022,41,1,0,56,union libre,0,0,1,26222.52474279493,21176.691906783333,1,1,92021.52053295894,4,29,493
371,22000,0.2,120,18,27/11/2022,34,1,0,47,divorciado,1,1,1,18636.868866134613,13130.82604,2,1,,,,
372,22000,0.4,80,12,13/05/2023,131,1,0,49,casado,1,1,1,25563.66351433807,16599.40442747978,1,0,108803.09773091137,3,61,461
373,45000,0.1,60,18,07/12/2022,27,1,0,53,soltero,1,1,1,5000,5000,1,1,76419.63562160452,1,35,591
374,45000,0.2,60,6,16/10/2022,149,0,0,42,divorciado,0,0,1,68430.66823248556,39213.62771814119,2,0,,,,
375,60000,0.4,60,24,11/07/2022,121,1,0,35,soltero,1,0,1,43735.765168133876,26471.295098619797,2,0,,,,
376,34000,0.2,80,12,27/08/2022,58,0,0,40,divorciado,0,0,0,17820.32756825654,5488.335708094275,0,0,79477.27372,1,4,448
377,60000,0.2,60,12,30/05/2023,49,0,0,27,casado,0,0,1,31613.47251554693,9687.911702624457,1,1,6449.488022274303,2,28,688
378,22000,0.1,80,24,02/10/2022,11,1,1,49,casado,1,1,1,15170.686575543907,10848.702187060659,3,1,59958.938233958164,1,41,440
379,15000,0.2,60,24,10/01/2023,35,0,1,34,divorciado,1,0,0,39542.68972015838,13314.358374390478,1,0,78693.15256406921,0,31,550
380,50000,0.1,60,12,08/06/2023,99,1,0,75,casado,1,1,1,18777.802925205386,17089.44776461371,2,0,63493.03254,4,37,448
381,22000,0.1,60,6,13/08/2022,49,1,0,49,divorciado,1,0,1,5000,5000,1,1,16404.370081675163,0,88,637
382,15000,0.4,80,6,28/01/2023,0,0,0,23,divorciado,1,1,1,16185.841860001328,8560.121473566016,0,1,,,,
383,22000,0.2,80,18,23/11/2022,97,0,0,38,divorciado,0,0,1,49897.33026581642,32677.852481856684,0,0,,,,
384,34000,0.4,120,18,09/08/2022,116,0,0,46,casado,1,0,0,26717.043184915692,21281.07795342098,1,0,23817.185923260222,0,21,750
385,15000,0.4,60,6,09/07/2022,5,0,0,60,soltero,1,0,0,26579.97423786827,11248.07061959885,1,0,21617.093990743408,3,28,588
386,15000,0.3,120,24,28/04/2023,146,0,1,32,soltero,0,1,1,40037.54834,23162.836764305946,3,0,,,,
387,60000,0.2,120,18,17/03/2023,29,1,0,32,soltero,1,1,1,27267.31534916971,22790.403498981726,1,1,,,,
388,15000,0.1,80,24,16/01/2023,45,1,1,61,divorciado,1,1,1,21477.69946412609,7926.526903333213,2,1,,,,
389,45000,0.4,60,12,28/07/2022,150,0,0,23,casado,0,0,1,5000,2008.7708217562806,2,0,,,,
390,60000,0.4,80,18,13/09/2022,32,0,0,34,union libre,0,0,1,17953.97785635526,10062.833445292204,1,0,,,,
391,34000,0.3,60,6,09/12/2022,21,0,0,36,soltero,1,0,0,5000,2880.615062331251,2,0,60327.23923421221,0,23,707
392,34000,0.1,60,6,13/04/2023,136,0,0,39,divorciado,1,1,1,9006.260012594736,3090.6479156741866,2,0,86491.08433892715,0,18,462
393,15000,0.4,120,12,30/11/2022,44,0,0,48,divorciado,1,0,0,31156.272361425075,15693.874343302015,1,0,97858.67545999897,3,21,578
